Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Central Pennsylvania,413484-G04,413492,HARRISBURG,SWATARA BRANCH,5120 DERRY ST,DAUPHIN,HARRISBURG,PA,17111-9998,Active,Owned,1436687,X1B442,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1981,"13,455"
Central Pennsylvania,413484-G09,413495,HARRISBURG,UPTOWN STATION,2347 N 7TH ST,DAUPHIN,HARRISBURG,PA,17110-9998,Active,Owned,1385558,X1B661,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1987,"12,666"
Central Pennsylvania,413516-G01,413516,HARVEYS LAKE,MAIN OFFICE,2115 LAKESIDE DR,LUZERNE,HARVEYS LAKE,PA,18618-9998,Active,Owned,1366423,X18815,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1966,"1,934"
Central Pennsylvania,413516-G01,413516,HARVEYS LAKE,MAIN OFFICE,2115 LAKESIDE DR,LUZERNE,HARVEYS LAKE,PA,18618-9998,Active,Owned,1381375,X1B003,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1966,"1,934"
Philadelphia Metropolitan,413532-G03,413532,HATBORO,MAIN OFFICE,12 N YORK RD,MONTGOMERY,HATBORO,PA,19040-9998,Active,Owned,1366456,X18821,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,11/1/1960,"7,403"
Philadelphia Metropolitan,413540-G01,413540,HAVERFORD,MAIN OFFICE,387 LANCASTER AVE,MONTGOMERY,HAVERFORD,PA,19041-9998,Active,Owned,1366494,X18823,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1935,"5,309"
Central Pennsylvania,413548-G01,413548,HAWLEY,MAIN OFFICE,100 MAIN AVE,WAYNE,HAWLEY,PA,18428-9998,Active,Owned,1366519,X18827,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1966,"5,814"
Central Pennsylvania,413608-G02,413608,HENRYVILLE,MAIN OFFICE,5285 PARADISE VALLEY RD,MONROE,HENRYVILLE,PA,18332-9800,Active,Owned,1366759,X18866,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Prev. Leased",No,5/1/2001,"2,000"
Western Pennsylvania,413724-G01,413724,HOLLIDAYSBURG,MAIN OFFICE,525 ALLEGHENY ST,BLAIR,HOLLIDAYSBURG,PA,16648-9998,Active,Owned,1367204,X18923,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,6/1/1920,"8,468"
Western Pennsylvania,413748-G02,413748,HOMESTEAD,MAIN OFFICE,601 E 8TH AVE,ALLEGHENY,HOMESTEAD,PA,15120-9998,Active,Owned,1367309,X18934,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1984,"8,911"
Central Pennsylvania,413752-G01,413752,HONESDALE,MAIN OFFICE,830 MAIN ST,WAYNE,HONESDALE,PA,18431-9998,Active,Owned,1367327,X18940,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,8/1/1935,"9,203"
Western Pennsylvania,413764-G01,413764,HOOKSTOWN,MAIN OFFICE,114 MILL ST,BEAVER,HOOKSTOWN,PA,15050-9998,Active,Owned,1367348,X18944,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/2000,"2,585"
Western Pennsylvania,413796-G03,413796,HOSTETTER,MAIN OFFICE,126 SLOVAK CLUB RD,WESTMORELAND,HOSTETTER,PA,15638-1001,Active,Owned,1367450,X18957,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,10/1/1999,"1,040"
Central Pennsylvania,413832-G01,413832,HUMMELSTOWN,MAIN OFFICE,448 WALTON AVE,DAUPHIN,HUMMELSTOWN,PA,17036-9998,Active,Owned,1367631,X18973,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,9/1/1979,"6,407"
Western Pennsylvania,413844-G01,416020,HUNKER,RMPO,331 DIVISION ST,WESTMORELAND,HUNKER,PA,15639-5001,Active,Owned,1367640,X18974,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1969,"1,056"
Western Pennsylvania,413852-G01,413852,HUNTINGDON,MAIN OFFICE,401 WASHINGTON ST,HUNTINGDON,HUNTINGDON,PA,16652-9998,Active,Owned,1367659,X18984,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1915,"7,090"
Philadelphia Metropolitan,413856-G03,413856,HUNTINGDON VALLEY,MAIN OFFICE,830 WELSH RD,MONTGOMERY,HUNTINGDON VALLEY,PA,19006-9998,Active,Owned,1367660,X18985,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1999,"14,848"
Western Pennsylvania,413912-G01,413912,IMPERIAL,MAIN OFFICE,600 PENN LINCOLN DR,ALLEGHENY,IMPERIAL,PA,15126-9998,Active,Owned,1367867,X19008,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/2000,"4,655"
Western Pennsylvania,413920-G01,413920,INDIANA,MAIN OFFICE,47 S 7TH ST,INDIANA,INDIANA,PA,15701-9998,Active,Owned,1367913,X19012,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1919,"20,776"
Western Pennsylvania,413952-G01,413952,IRVONA,MAIN OFFICE,133 JULIA ST,CLEARFIELD,IRVONA,PA,16656-9998,Active,Owned,1368075,X19033,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,6/1/1998,960
Western Pennsylvania,413956-G01,413956,IRWIN,MAIN OFFICE,140 MAIN ST,WESTMORELAND,IRWIN,PA,15642-3403,Active,Owned,1375345,X19034,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1967,"9,087"
Central Pennsylvania,413976-G01,413976,JACKSON,MAIN OFFICE,362 OLD MILL RD,SUSQUEHANNA,JACKSON,PA,18825-9998,Active,Owned,1368184,X19044,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1992,550
Western Pennsylvania,414020-G01,414020,JEANNETTE,MAIN OFFICE,223 S 5TH ST,WESTMORELAND,JEANNETTE,PA,15644-9998,Active,Owned,1368328,X19067,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1934,"12,965"
Western Pennsylvania,414020-G01,414020,JEANNETTE,MAIN OFFICE,223 S 5TH ST,WESTMORELAND,JEANNETTE,PA,15644-9998,Active,Owned,1377161,X1A441,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1934,"12,965"
Philadelphia Metropolitan,414032-G01,414032,JENKINTOWN,MAIN OFFICE,601 WEST AVE,MONTGOMERY,JENKINTOWN,PA,19046-9998,Active,Owned,1368383,X19076,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1941,"20,167"
Central Pennsylvania,414044-G01,414044,JERMYN,MAIN OFFICE,551 WASHINGTON AVE,LACKAWANNA,JERMYN,PA,18433-9998,Active,Owned,1368401,X19080,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1964,"2,530"
Central Pennsylvania,414066-G01,414066,JIM THORPE,MAIN OFFICE,3 LEHIGH AVE,CARBON,JIM THORPE,PA,18229-9998,Active,Owned,1368449,X19086,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,10/1/1937,"4,594"
Western Pennsylvania,414072-G05,414072,JOFFRE,MAIN OFFICE,587 JOFFRE BULGER RD,WASHINGTON,JOFFRE,PA,15053-1001,Active,Owned,1368457,X19089,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,10/1/1999,"1,040"
Western Pennsylvania,414080-G01,414080,JOHNSTOWN,MAIN OFFICE,111 FRANKLIN ST RM 105,CAMBRIA,JOHNSTOWN,PA,15901-9998,Active,Owned,1436487,X19093,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1938,"86,155"
Western Pennsylvania,414080-G06,414080,JOHNSTOWN,P&DC,235 JARI DR RM 109,CAMBRIA,JOHNSTOWN,PA,15904-9989,Active,Owned,1441240,X19092,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1996,"58,952"
Western Pennsylvania,414080-G06,414080,JOHNSTOWN,P&DC,235 JARI DR RM 109,CAMBRIA,JOHNSTOWN,PA,15904-9989,Active,Owned,1509035,18461,Post Office,Finance Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1996,"58,952"
Central Pennsylvania,414104-G02,414104,JONESTOWN,MAIN OFFICE,217 S LANCASTER ST,LEBANON,JONESTOWN,PA,17038-9998,Active,Owned,1368535,X19099,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,6/1/1989,"4,720"
Western Pennsylvania,414128-G01,414128,KANE,MAIN OFFICE,131 FRALEY ST,MCKEAN,KANE,PA,16735-9997,Active,Owned,1368671,X19113,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,6/1/1935,"3,840"
Western Pennsylvania,414140-G01,414140,KARTHAUS,MAIN OFFICE,48 SMITH ST,CLEARFIELD,KARTHAUS,PA,16845-9998,Active,Owned,1368707,X19118,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,3/1/2000,960
Philadelphia Metropolitan,414184-G02,414184,KEMBLESVILLE,MAIN OFFICE,1 MUNICIPAL LN,CHESTER,KEMBLESVILLE,PA,19347-9998,Active,Owned,1368811,X19142,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1991,"1,274"
Philadelphia Metropolitan,414184-G02,414184,KEMBLESVILLE,MAIN OFFICE,1 MUNICIPAL LN,CHESTER,KEMBLESVILLE,PA,19347-9998,Active,Owned,1374780,X1A139,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1991,"1,274"
Philadelphia Metropolitan,414200-G02,414200,KENNETT SQUARE,MAIN OFFICE,222 E STATE ST,CHESTER,KENNETT SQUARE,PA,19348-9998,Active,Owned,1368868,X19152,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,7/1/1961,"5,269"
Western Pennsylvania,414252-G01,414252,KITTANNING,MAIN OFFICE,201 N MCKEAN ST,ARMSTRONG,KITTANNING,PA,16201-1300,Active,Owned,1369190,X19187,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,11/1/1931,"11,875"
Central Pennsylvania,414256-G02,414256,KLEINFELTERSVILLE,MAIN OFFICE,101 STATE ROUTE 897 W,LEBANON,KLEINFELTERSVILLE,PA,17039-9800,Active,Owned,1369205,X19188,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,9/1/1987,"2,100"
Western Pennsylvania,414272-G01,414272,KNOX DALE,MAIN OFFICE MODULAR,200 MAIN ST,JEFFERSON,KNOX DALE,PA,15847-9800,Active,Owned,1436494,X19206,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,,"1,000"
Central Pennsylvania,414276-G01,414276,KNOXVILLE,MAIN OFFICE,105 E MAIN ST,TIOGA,KNOXVILLE,PA,16928-9800,Active,Owned,1369249,X19207,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/1987,"2,002"
Central Pennsylvania,414316-G04,414316,KUTZTOWN,MAIN OFFICE,235 GRIMLEY ST,BERKS,KUTZTOWN,PA,19530-9998,Active,Owned,1369325,X19227,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,3/1/2001,"6,107"
Philadelphia Metropolitan,414340-G01,414340,LAFAYETTE HILL,MAIN OFFICE,446 GERMANTOWN PIKE,MONTGOMERY,LAFAYETTE HILL,PA,19444-9998,Active,Owned,1369488,X19242,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,1/1/1985,"3,748"
Central Pennsylvania,414360-G01,414360,LAKE ARIEL,MAIN OFFICE,1446 LAKE ARIEL HWY,WAYNE,LAKE ARIEL,PA,18436-9998,Active,Owned,1369535,X19248,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1986,"4,704"
Western Pennsylvania,414396-G01,414396,LAMARTINE,MAIN OFFICE,1710 ROUTE 208,CLARION,LAMARTINE,PA,16375-9800,Active,Owned,1369739,X19262,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,2/1/1991,814
Central Pennsylvania,414408-G05,414413,LANCASTER,CARRIER ANNEX,1301 MARSHALL AVE,LANCASTER,LANCASTER,PA,17601-9998,Active,Owned,1369774,X1C373,Post Office,Carrier Annex (ANX),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,12/1/1994,"37,000"
Central Pennsylvania,414409-G02,414409,LANCASTER,P&DC,1400 HARRISBURG PIKE,LANCASTER,LANCASTER,PA,17604-9970,Active,Owned,1436497,X19268,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1979,"192,866"
Central Pennsylvania,414409-G02,414409,LANCASTER,P&DC,1400 HARRISBURG PIKE,LANCASTER,LANCASTER,PA,17604-9970,Active,Owned,1441241,X19267,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1979,"192,866"
Central Pennsylvania,414409-G02,414409,LANCASTER,P&DC,1400 HARRISBURG PIKE,LANCASTER,LANCASTER,PA,17604-9970,Active,Owned,1472108,17382,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1979,"192,866"
Central Pennsylvania,414408-G04,414410,LANCASTER,VMF,1400 HARRISBURG PIKE,LANCASTER,LANCASTER,PA,17604-9331,Active,Owned,1436852,X1C725,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1979,0
Philadelphia Metropolitan,414412-G01,414412,LANDENBERG,MAIN OFFICE,645 PENN GREEN RD,CHESTER,LANDENBERG,PA,19350-9998,Active,Owned,1369797,X19271,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1991,"2,946"
Philadelphia Metropolitan,414444-G01,414444,LANGHORNE,MAIN OFFICE,980 WHEELER WAY,BUCKS,LANGHORNE,PA,19047-9998,Active,Owned,1369829,X19284,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1976,"10,608"
Philadelphia Metropolitan,414448-G02,414448,LANSDALE,MAIN OFFICE,20 VINE ST,MONTGOMERY,LANSDALE,PA,19446-9998,Active,Owned,1369848,X19285,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1986,"12,031"
Central Pennsylvania,414460-G01,414460,LANSFORD,MAIN OFFICE,14 TUNNEL ST,CARBON,LANSFORD,PA,18232-9998,Active,Owned,1369852,X19288,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,1/1/1959,"5,578"
Western Pennsylvania,414484-G02,414484,LATROBE,MAIN OFFICE,811 JEFFERSON ST,WESTMORELAND,LATROBE,PA,15650-9998,Active,Owned,1369922,X19301,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1975,"11,336"
Central Pennsylvania,414544-G01,414544,LEBANON,MAIN OFFICE,101 S 8TH ST,LEBANON,LEBANON,PA,17042-9998,Active,Owned,1370063,X19340,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1965,"23,998"
Central Pennsylvania,414583-G03,414583,LEHIGH VALLEY,P&DC - VMF,17 S COMMERCE WAY,NORTHAMPTON,BETHLEHEM,PA,18017-9005,Active,Owned,1436854,X1C729,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1992,"315,857"
Central Pennsylvania,414583-G03,414583,LEHIGH VALLEY,P&DC - VMF,17 S COMMERCE WAY,NORTHAMPTON,BETHLEHEM,PA,18017-9005,Active,Owned,1441242,X19355,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1992,"315,857"
Central Pennsylvania,414583-G03,414583,LEHIGH VALLEY,P&DC - VMF,17 S COMMERCE WAY,NORTHAMPTON,BETHLEHEM,PA,18017-9005,Active,Owned,1445551,10373,Post Office,Finance Branch - No Delivery,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1992,"315,857"
Central Pennsylvania,414580-G01,414580,LEHIGHTON,MAIN OFFICE,118 NORTH ST,CARBON,LEHIGHTON,PA,18235-9998,Active,Owned,1370158,X19359,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,10/1/1937,"5,464"
Western Pennsylvania,414640-G01,414640,LEWIS RUN,MAIN OFFICE MODULAR,59 MAIN ST,MCKEAN,LEWIS RUN,PA,16738-9800,Active,Owned,1370323,X19395,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,7/1/1982,800
Central Pennsylvania,414636-G04,414636,LEWISBURG,CARRIER ANNEX,2013 W MARKET ST,UNION,LEWISBURG,PA,17837-9998,Active,Owned,1452936,14153,Post Office,Carrier Annex (ANX),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,,"4,224"
Central Pennsylvania,414644-G01,414644,LEWISTOWN,MAIN OFFICE,100 W MARKET ST,MIFFLIN,LEWISTOWN,PA,17044-9998,Active,Owned,1370348,X19398,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1927,"18,961"
Central Pennsylvania,414744-G04,414744,LITITZ,CARRIER ANNEX,5 WYNFIELD DR,LANCASTER,LITITZ,PA,17543-9997,Active,Owned,1370615,194,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/2000,"12,463"
Central Pennsylvania,414744-G01,414744,LITITZ,MAIN OFFICE,74 E MAIN ST,LANCASTER,LITITZ,PA,17543-9998,Active,Owned,1370616,X19451,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"9,022"
Central Pennsylvania,414776-G01,414776,LOCK HAVEN,MAIN OFFICE,15 W MAIN ST,CLINTON,LOCK HAVEN,PA,17745-9998,Active,Owned,1370734,X19471,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1921,"17,226"
Central Pennsylvania,414824-G01,414824,LOST CREEK,MAIN OFFICE,43 CONVENT RD,SCHUYLKILL,LOST CREEK,PA,17946-9998,Active,Owned,1370986,X19504,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,6/1/1991,"1,260"
Western Pennsylvania,414860-G01,414860,LUDLOW,MAIN OFFICE MODULAR,1 LINCOLN AVE,MCKEAN,LUDLOW,PA,16333-9800,Active,Owned,1436509,X19531,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,,"1,000"
Western Pennsylvania,414876-G02,414876,LUTHERSBURG,MAIN OFFICE,79 CHURCH ST,CLEARFIELD,LUTHERSBURG,PA,15848-9800,Active,Owned,1371190,X19538,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,3/1/1999,915
Central Pennsylvania,415000-G01,415000,MACUNGIE,MAIN OFFICE,51 W END TRL,LEHIGH,MACUNGIE,PA,18062-9998,Active,Owned,1371341,X19562,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1990,"10,768"
Central Pennsylvania,415024-G01,415024,MAHANOY CITY,MAIN OFFICE,39 E PINE ST,SCHUYLKILL,MAHANOY CITY,PA,17948-9998,Active,Owned,1371430,X19570,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,5/1/1938,"8,627"
Central Pennsylvania,415064-G02,415064,MANCHESTER,MAIN OFFICE,15 MANCHESTER ST,YORK,MANCHESTER,PA,17345-9998,Active,Owned,1371609,X19589,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/2001,"3,823"
Central Pennsylvania,415068-G01,415068,MANHEIM,MAIN OFFICE,47 S MAIN ST,LANCASTER,MANHEIM,PA,17545-9998,Active,Owned,1371646,X19592,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"7,753"
Western Pennsylvania,415072-G02,415072,MANNS CHOICE,MAIN OFFICE,1 DOGWOOD LN,BEDFORD,MANNS CHOICE,PA,15550-9998,Active,Owned,1371675,X19594,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1999,"2,800"
Central Pennsylvania,415084-G01,415084,MANSFIELD,MAIN OFFICE,320 S MAIN ST,TIOGA,MANSFIELD,PA,16933-9998,Active,Owned,1371700,X19602,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,10/1/1980,"4,878"
Central Pennsylvania,415188-G01,415188,MARYSVILLE,MAIN OFFICE,309 CAMERON ST,PERRY,MARYSVILLE,PA,17053-9998,Active,Owned,1372062,X19654,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,6/1/1962,"2,181"
Western Pennsylvania,415196-G01,415196,MASONTOWN,MAIN OFFICE,11 E CHURCH AVE,FAYETTE,MASONTOWN,PA,15461-9998,Active,Owned,1372103,X19658,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,11/1/1940,"4,498"
Central Pennsylvania,415208-G02,415208,MATTAWANA,MAIN OFFICE,86 STATE ROUTE 103 N,MIFFLIN,MATTAWANA,PA,17054-9800,Active,Owned,1372151,X19663,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased",Land Data on separate record,No,2/1/1995,619
Western Pennsylvania,415224-G01,415224,MAYPORT,MAIN OFFICE,395 MAYPORT RD,CLARION,MAYPORT,PA,16240-9800,Active,Owned,1372239,X19670,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1986,"1,168"
Central Pennsylvania,414912-G01,414912,MC ADOO,MAIN OFFICE,126 W BLAINE ST,SCHUYLKILL,MCADOO,PA,18237-9998,Active,Owned,1372390,X19697,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,4/1/1961,"2,694"
Western Pennsylvania,414944-G01,414944,MC DONALD,MAIN OFFICE,110 W BARR ST,WASHINGTON,MC DONALD,PA,15057-9998,Active,Owned,1372418,X19683,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,11/1/1936,"5,331"
Central Pennsylvania,414948-G01,414948,MC ELHATTAN,MAIN OFFICE,529 MC ELHATTAN DR,CLINTON,MC ELHATTAN,PA,17748-9800,Active,Owned,1372326,X19684,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,5/1/1985,"1,190"
Western Pennsylvania,414980-G01,414980,MC KEES ROCKS,MAIN OFFICE,807 CHARTIERS AVE,ALLEGHENY,MC KEES ROCKS,PA,15136-9998,Active,Owned,1372353,X19690,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1928,"14,063"
Western Pennsylvania,414976-G01,414976,MC KEESPORT,MAIN OFFICE,850 WALNUT ST,ALLEGHENY,MCKEESPORT,PA,15134-1001,Active,Owned,1372354,X19691,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,11/1/1964,"21,581"
Western Pennsylvania,415244-G02,415244,MEADVILLE,MAIN OFFICE,212 ARCH ST,CRAWFORD,MEADVILLE,PA,16335-3400,Active,Owned,1372491,X19737,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1983,"11,968"
Central Pennsylvania,415248-G02,415248,MECHANICSBURG,MAIN OFFICE,702 E SIMPSON ST,CUMBERLAND,MECHANICSBURG,PA,17055-9998,Active,Owned,1372504,X19741,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1975,"21,113"
Philadelphia Metropolitan,415256-G07,415256,MEDIA,MAIN OFFICE,101 E BALTIMORE AVE,DELAWARE,MEDIA,PA,19063-9998,Active,Owned,1372525,X19749,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1962,"16,202"
Western Pennsylvania,415280-G01,415280,MERCER,MAIN OFFICE,109 E VENANGO ST,MERCER,MERCER,PA,16137-1153,Active,Owned,1372738,X19765,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1939,"6,190"
Central Pennsylvania,415284-G01,415284,MERCERSBURG,MAIN OFFICE,128 S MAIN ST,FRANKLIN,MERCERSBURG,PA,17236-9998,Active,Owned,1372739,X19766,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,10/1/1937,"4,970"
Western Pennsylvania,415308-G01,415308,MEYERSDALE,MAIN OFFICE,239 CENTER ST,SOMERSET,MEYERSDALE,PA,15552-9998,Active,Owned,1372879,X19782,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,10/1/1938,"7,343"
Western Pennsylvania,415332-G01,415332,MIDLAND,MAIN OFFICE,831 MIDLAND AVE,BEAVER,MIDLAND,PA,15059-9998,Active,Owned,1372989,X19801,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1939,"6,338"
