Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
South Florida,115860-G01,115860,MIAMI,ALLAPATTAH STA,1799 NW 28TH ST,DADE,MIAMI,FL,33142-9998,Active,Owned,1438606,Y21350,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1995,"15,659"
South Florida,115909-G01,115909,MIAMI,BLUE LAGOON BRANCH,6200 NW 7TH ST,DADE,MIAMI,FL,33126-9998,Active,Owned,1442003,4440,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/30/2004,"18,675"
South Florida,115866-G01,115866,MIAMI,COCONUT GROVE STA,3191 GRAND AVE,DADE,MIAMI,FL,33133-9998,Active,Owned,1358546,Y21610,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,2/1/1994,"18,811"
South Florida,115850-G49,115867,MIAMI,CORAL GABLES BRANCH,251 VALENCIA AVE,DADE,CORAL GABLES,FL,33134-9998,Active,Owned,1438645,Y21628,Post Office,Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,5/1/1958,"19,737"
South Florida,115868-G01,115868,MIAMI,COUNTRY LAKES BRANCH,13520 SW 152ND ST,DADE,MIAMI,FL,33177-9998,Active,Owned,1432689,92,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1999,"19,650"
South Florida,115850-GA2,115869,MIAMI,COUNTY LINE ANNEX,101 SE 1ST AVE,DADE,HALLANDALE BEACH,FL,33009-5508,Active,Owned,1359426,Y21643,Post Office,Carrier Annex (ANX),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,8/1/1965,"6,778"
South Florida,115850-G93,115850,MIAMI,DORAL BRANCH,1700 NW 97TH AVE,DADE,DORAL,FL,33172-9998,Active,Owned,1439305,Y28047,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1998,"18,973"
South Florida,115873-G01,115873,MIAMI,FATHER FELIX VARELA BRANC,14310 SW 8TH ST,DADE,MIAMI,FL,33184-9998,Active,Owned,1438884,Y23113,Post Office,Branch,Unknown,Unknown,Yes,7/1/1999,"26,888"
South Florida,115873-G01,115873,MIAMI,FATHER FELIX VARELA BRANC,14310 SW 8TH ST,DADE,MIAMI,FL,33184-9998,Active,Owned,1460555,15957,Administrative Office,Postal Inspection Service Field Division (USPIS),Unknown,Unknown,Yes,7/1/1999,"26,888"
South Florida,115850-G26,115872,MIAMI,FLAGLER STATION,500 NW 2ND AVE,DADE,MIAMI,FL,33101-9998,Active,Owned,1363470,Y21847,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1978,"25,816"
South Florida,115850-G26,115872,MIAMI,FLAGLER STATION,500 NW 2ND AVE,DADE,MIAMI,FL,33101-9998,Active,Owned,1532914,18845,Post Office,Carrier Annex (ANX),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1978,"25,816"
South Florida,115850-G01,115875,MIAMI,GRATIGNY BRANCH,995 NW 119TH ST,DADE,MIAMI,FL,33168-9998,Active,Owned,1438692,Y21967,Post Office,Branch,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1962,"12,852"
South Florida,115876-G01,115876,MIAMI,HIBISCUS CARRIER ANNEX,3500 S DIXIE HWY,DADE,MIAMI,FL,33146-9998,Active,Owned,1438804,Y22730,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1999,"14,617"
South Florida,115850-G34,115877,MIAMI,JOSE MARTI STATION,425 NW 27TH AVE,DADE,MIAMI,FL,33125-9998,Active,Owned,1368559,Y22150,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1991,"21,688"
South Florida,115850-G69,115881,MIAMI,LITTLE RIVER STA,140 NE 84TH ST,DADE,MIAMI,FL,33138-9998,Active,Owned,1370641,Y22269,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,11/1/1961,"19,630"
South Florida,115883-G01,115883,MIAMI,MARTIN LUTHER KING BR,6700 NW 27TH AVE,DADE,MIAMI,FL,33147-9998,Active,Owned,1361275,Y21741,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1986,"9,801"
South Florida,115856-G03,115845,MIAMI,MIAMI BEACH BRANCH,1300 WASHINGTON AVE,DADE,MIAMI BEACH,FL,33119-9998,Active,Owned,1372882,153,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,5/1/1936,"14,370"
South Florida,115887-G01,115887,MIAMI,MILAM DAIRY BRANCH,5600 NW 72ND AVE,DADE,MIAMI,FL,33166-9998,Active,Owned,1439303,Y28045,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1999,"18,973"
South Florida,115850-G17,115889,MIAMI,NORLAND BRANCH,18640 NW 2ND AVE,DADE,MIAMI,FL,33169-9998,Active,Owned,1438765,Y22517,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1979,"18,732"
South Florida,115891-G01,115891,MIAMI,NORTH MIAMI BRANCH,14311 BISCAYNE BLVD,DADE,NORTH MIAMI,FL,33181-9998,Active,Owned,1438769,Y22533,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1991,"28,676"
South Florida,115856-G01,115857,MIAMI,OCEAN VIEW BRANCH,445 W 40TH ST,DADE,MIAMI BEACH,FL,33140-9998,Active,Owned,1375859,Y22574,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/1962,"11,402"
South Florida,115850-G24,115893,MIAMI,OLYMPIA HEIGHTS BR,3801 SW 117TH AVE,DADE,MIAMI,FL,33175-9998,Active,Owned,1438778,Y22589,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1978,"26,924"
South Florida,115851-G21,115908,MIAMI,P&DC,2200 NW 72ND AVE STE 200,DADE,MIAMI,FL,33152-9997,Active,Owned,1372884,Y22388,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1977,"462,285"
South Florida,115851-G21,115908,MIAMI,P&DC,2200 NW 72ND AVE STE 200,DADE,MIAMI,FL,33152-9997,Active,Owned,1438686,Y21928,Post Office,Finance Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1977,"462,285"
South Florida,115851-G21,115908,MIAMI,P&DC,2200 NW 72ND AVE STE 200,DADE,MIAMI,FL,33152-9997,Active,Owned,1441368,Y22387,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1977,"462,285"
South Florida,115851-G21,115908,MIAMI,P&DC,2200 NW 72ND AVE STE 200,DADE,MIAMI,FL,33152-9997,Active,Owned,1442341,6063,Administrative Office,Consumer Affairs Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1977,"462,285"
South Florida,115851-G21,115908,MIAMI,P&DC,2200 NW 72ND AVE STE 200,DADE,MIAMI,FL,33152-9997,Active,Owned,1460542,15942,Administrative Office,Headquarters Related,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1977,"462,285"
South Florida,115851-G21,115908,MIAMI,P&DC,2200 NW 72ND AVE STE 200,DADE,MIAMI,FL,33152-9997,Active,Owned,1484514,18049,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1977,"462,285"
South Florida,115851-G21,115908,MIAMI,P&DC,2200 NW 72ND AVE STE 200,DADE,MIAMI,FL,33152-9997,Active,Owned,1484515,18050,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1977,"462,285"
South Florida,115896-G01,115896,MIAMI,QUAIL HEIGHTS BRANCH,10360 SW 186TH ST,DADE,MIAMI,FL,33197-9998,Active,Owned,1438811,Y22771,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1978,"31,320"
South Florida,115898-G01,115898,MIAMI,SHENANDOAH STATION,1800 CORAL WAY,DADE,MIAMI,FL,33145-9998,Active,Owned,1381462,Y22889,Post Office,Finance Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,10/1/1985,"11,716"
South Florida,115903-G01,115903,MIAMI,SUNSET BRANCH,7501 SW 117TH AVE,DADE,MIAMI,FL,33183-9998,Active,Owned,1438872,Y23058,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1992,"23,776"
South Florida,115850-G79,115850,MIAMI,TAMIAMI STATION,8880 SW 8TH ST,DADE,MIAMI,FL,33144-9998,Active,Owned,1444605,9033,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/15/2006,"17,600"
South Florida,115850-G31,115850,MIAMI,VMF,2250 NW 72ND AVE,DADE,MIAMI,FL,33152-9891,Active,Owned,1441682,4022,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1977,"31,686"
South Florida,115899-G01,115899,MIAMI SNAPPER CREEK BR, and KENDALL CAX,11000 SW 104TH ST,DADE,MIAMI,FL,33116-9998,Active,Owned,1438834,Y22898,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1978,"30,894"
Suncoast,115945-G01,115945,MID FLORIDA,P&DC,800 RINEHART RD,SEMINOLE,MID FLORIDA,FL,32799-8803,Active,Owned,1439216,Y27462,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1990,"333,310"
Suncoast,115945-G01,115945,MID FLORIDA,P&DC,800 RINEHART RD,SEMINOLE,MID FLORIDA,FL,32799-8803,Active,Owned,1441369,Y22406,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1990,"333,310"
Suncoast,115945-G01,115945,MID FLORIDA,P&DC,800 RINEHART RD,SEMINOLE,MID FLORIDA,FL,32799-8803,Active,Owned,1455827,15074,Mail Processing,Processing and Distribution Center (PDC),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1990,"333,310"
Suncoast,115945-G02,115945,MID FLORIDA,VMF,800 RINEHART RD,SEMINOLE,MID FLORIDA,FL,32799-8801,Active,Owned,,,,,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1990,"17,772"
Gulf Atlantic,115925-G04,115925,MIDDLEBURG,TRAILER,2073 PALMETTO STREET,CLAY,MIDDLEBURG,FL,32068-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,"1,440"
Gulf Atlantic,115985-G02,115985,MILTON,MAIN OFFICE,5111 DOGWOOD DR,SANTA ROSA,MILTON,FL,32570-9998,Active,Owned,1373250,Y22417,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1983,"9,495"
Gulf Atlantic,116060-G01,116060,MONTICELLO,MAIN OFFICE,275 N JEFFERSON ST,JEFFERSON,MONTICELLO,FL,32344-9998,Active,Owned,1373648,Y22426,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1960,"14,531"
Suncoast,116270-G03,116271,NAPLES,COCO RIVER BRANCH,1130 CREEKSIDE PKWY,COLLIER,NAPLES,FL,34108-1929,Active,Owned,1439352,Y28224,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1999,"26,350"
Suncoast,116270-G01,116270,NAPLES,MAIN OFFICE,1200 GOODLETTE RD N,COLLIER,NAPLES,FL,34102-5254,Active,Owned,1374392,Y22467,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1975,"36,144"
Suncoast,116375-G01,116375,NEW PORT RICHEY,MAIN OFFICE,6550 MAIN ST,PASCO,NEW PORT RICHEY,FL,34653-3911,Active,Owned,1374841,Y22487,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1976,"23,148"
Suncoast,116405-G01,116405,NEW SMYRNA BEACH,MAIN OFFICE,301 MISSION DR,VOLUSIA,NEW SMYRNA BEACH,FL,32168-9998,Active,Owned,1374872,Y22492,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1989,"22,846"
Gulf Atlantic,116420-G01,116420,NICEVILLE,MAIN OFFICE,90 PALM BLVD N,OKALOOSA,NICEVILLE,FL,32578-9998,Active,Owned,1375079,Y22496,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1991,"17,901"
Suncoast,116480-G01,116480,NOKOMIS,MAIN OFFICE,303 LAUREL RD W,SARASOTA,NOKOMIS,FL,34275-9998,Active,Owned,1375160,Y22515,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1987,"16,250"
Suncoast,119165-G04,119165,NORTH PORT,CITY CENTER BRANCH,4975 CITY HALL BLVD,SARASOTA,NORTH PORT,FL,34286-4103,Active,Owned,1448412,10943,Post Office,Finance Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,,"4,927"
Gulf Atlantic,116600-G02,116603,OCALA,MAIN OFFICE,400 SW 1ST AVE,MARION,OCALA,FL,34478-9998,Active,Owned,1375842,Y22570,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1981,"31,645"
Gulf Atlantic,116600-G04,116601,OCALA,MARICAMP STATION,6530 SE MARICAMP RD,MARION,OCALA,FL,34472-2808,Active,Owned,1439194,Y27398,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Land Banking",Yes,1/1/1998,"24,922"
Gulf Atlantic,116600-G03,116602,OCALA,PADDOCK BRANCH,4545 SW 60TH AVE,MARION,OCALA,FL,34474-4301,Active,Owned,1438785,Y22630,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1991,"30,700"
Suncoast,116645-G04,116645,OCOEE,CARRIER ANNEX,425 OCOEE APOPKA RD,ORANGE,OCOEE,FL,34761-9996,Active,Owned,1450616,12544,Post Office,Carrier Annex (ANX),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/29/2009,"6,375"
Suncoast,116645-G01,116645,OCOEE,MAIN OFFICE,449 W SILVER STAR RD,ORANGE,OCOEE,FL,34761-9998,Active,Owned,1375878,Y22577,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1965,"6,136"
South Florida,116705-G01,116705,OKEECHOBEE,MAIN OFFICE,1000 STATE ROAD 70 E,OKEECHOBEE,OKEECHOBEE,FL,34972-9998,Active,Owned,1375968,Y22582,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1989,"19,166"
Suncoast,116735-G01,116735,OLDSMAR,MAIN OFFICE,3905 TAMPA RD,PINELLAS,OLDSMAR,FL,34677-3125,Active,Owned,1376055,Y22586,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1987,"10,480"
Suncoast,116795-G02,116795,ONECO,MAIN OFFICE,2333 53RD AVE E,MANATEE,ONECO,FL,34264-9800,Active,Owned,1376140,Y22593,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,10/1/1995,"5,510"
South Florida,116810-G01,116811,OPA LOCKA,CAROL CITY BRANCH,18690 NW 37TH AVE,DADE,MIAMI GARDENS,FL,33056-9998,Active,Owned,1438637,Y21546,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1975,"19,210"
South Florida,116810-G04,116812,OPA LOCKA,MAIN OFFICE,550 FISHERMAN ST,DADE,OPA LOCKA,FL,33054-9998,Active,Owned,1376180,Y22595,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,2/1/1963,"9,862"
Suncoast,116840-G02,116840,ORANGE CITY,MAIN OFFICE,260 N INDUSTRIAL DR,VOLUSIA,ORANGE CITY,FL,32763-9998,Active,Owned,1376208,Y22601,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1987,"11,906"
Gulf Atlantic,116885-G01,116885,ORANGE PARK,MAIN OFFICE,1335 KINGSLEY AVE,CLAY,ORANGE PARK,FL,32073-9998,Active,Owned,1376219,Y22603,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1982,"14,920"
Gulf Atlantic,116885-G02,116886,ORANGE PARK,RIDGEWOOD BRANCH,225 COLLEGE DR,CLAY,ORANGE PARK,FL,32065-9998,Active,Owned,1379322,2205,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/2001,"19,333"
Suncoast,116915-G33,116921,ORLANDO,ALAFAYA CARRIER ANNEX,1000 N ALAFAYA TRL,ORANGE,ORLANDO,FL,32828-9998,Active,Owned,1439119,Y26810,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1992,"31,436"
Suncoast,116916-G38,116916,ORLANDO,AMF,10401 POST OFFICE BLVD W,ORANGE,ORLANDO,FL,32862-8401,Active,Owned,1376289,1163,Network Facilities,Airport Mail Center or Facility (AMC/AMF),"USPS Building, Const. by USPS",Land Data on separate record,Yes,6/1/1997,"41,656"
Suncoast,116917-G01,116917,ORLANDO,AUXILIARY VMF,10401 POST OFFICE BLVD W,ORANGE,ORLANDO,FL,32862-8499,Active,Owned,1439217,Y27463,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS",Land Data on separate record,Yes,2/1/1984,"11,560"
Suncoast,116915-G41,116923,ORLANDO,AZALEA PARK BRANCH,501 N SEMORAN BLVD,ORANGE,ORLANDO,FL,32807-9998,Active,Owned,1438613,Y21396,Post Office,Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1965,"6,864"
Suncoast,116915-G04,116924,ORLANDO,COLLEGE PARK STATION,1705 EDGEWATER DR,ORANGE,ORLANDO,FL,32804-9998,Active,Owned,1358658,Y21614,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1977,"12,040"
Suncoast,116915-G05,116926,ORLANDO,DIXIE VILLAGE STATION,2860 DELANEY AVE,ORANGE,ORLANDO,FL,32806-9998,Active,Owned,1360950,Y21713,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1977,"11,196"
Suncoast,116915-G01,116927,ORLANDO,DOWNTOWN RETAIL UNIT,51 E JEFFERSON ST,ORANGE,ORLANDO,FL,32801-9998,Active,Owned,1361199,Y21734,Post Office,Finance Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1941,"15,030"
Suncoast,116915-G12,116929,ORLANDO,HERNDON STATION,821 HERNDON AVE,ORANGE,ORLANDO,FL,32803-5150,Active,Owned,1438696,Y22021,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/1981,"7,073"
Suncoast,116915-G15,116930,ORLANDO,HIAWASSEE BRANCH,3200 N HIAWASSEE RD,ORANGE,ORLANDO,FL,32818-9998,Active,Owned,1438698,Y22032,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1988,"21,600"
Suncoast,116916-G37,116916,ORLANDO,MAINTENANCE-FMO,10401 POST OFFICE BLVD W,ORANGE,ORLANDO,FL,32862-8499,Active,Owned,1449722,11984,Administrative Office,Office of the Inspector General Office (OIG),"USPS Building, Const. by USPS",Land Data on separate record,Yes,7/1/1990,"6,271"
Suncoast,116915-G19,116935,ORLANDO,ORLO VISTA BRANCH,501 S KIRKMAN RD,ORANGE,ORLANDO,FL,32811-9998,Active,Owned,1438781,Y22612,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1987,"14,049"
Suncoast,116916-G11,116916,ORLANDO,P&DC,10401 POST OFFICE BLVD W,ORANGE,ORLANDO,FL,32862-8400,Active,Owned,1438780,Y22611,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,Yes,4/1/1980,"192,024"
Suncoast,116916-G11,116916,ORLANDO,P&DC,10401 POST OFFICE BLVD W,ORANGE,ORLANDO,FL,32862-8400,Active,Owned,1441370,Y22610,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS",Land Data on separate record,Yes,4/1/1980,"192,024"
Suncoast,116916-G11,116916,ORLANDO,P&DC,10401 POST OFFICE BLVD W,ORANGE,ORLANDO,FL,32862-8400,Active,Owned,1445786,10709,Post Office,Finance Station,"USPS Building, Const. by USPS",Land Data on separate record,Yes,4/1/1980,"192,024"
Suncoast,116915-G06,116936,ORLANDO,PINE CASTLE BRANCH,7707 S ORANGE AVE,ORANGE,ORLANDO,FL,32809-9998,Active,Owned,1438799,Y22695,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1977,"13,946"
Suncoast,116915-G16,116939,ORLANDO,SAND LAKE BRANCH,10450 TURKEY LAKE RD,ORANGE,ORLANDO,FL,32819-9998,Active,Owned,1438823,Y22848,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1988,"20,006"
Suncoast,116915-G20,116940,ORLANDO,SOUTH CREEK BRANCH,1701 W WETHERBEE RD,ORANGE,ORLANDO,FL,32837-9998,Active,Owned,1439128,Y26892,Post Office,Branch,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/1/1995,"29,235"
Suncoast,116915-G13,116942,ORLANDO,UNION PARK BRANCH,1801 N ECONLOCKHATCHEE TRL,ORANGE,ORLANDO,FL,32817-9998,Active,Owned,1438891,Y23134,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1983,"8,956"
Suncoast,116950-G03,116951,ORMOND BEACH,BEACHSIDE STATION,55 E GRANADA BLVD,VOLUSIA,ORMOND BEACH,FL,32176-9998,Active,Owned,1376304,Y22616,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/1961,"9,577"
Suncoast,116950-G01,116952,ORMOND BEACH,MAIN OFFICE,260 WILLIAMSON BLVD,VOLUSIA,ORMOND BEACH,FL,32174-9998,Active,Owned,1376303,Y22615,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1991,"21,734"
Suncoast,116990-G01,116990,OSPREY,MAIN OFFICE,333 S TAMIAMI TRL,SARASOTA,OSPREY,FL,34229-9213,Active,Owned,1376379,Y22621,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1989,"12,780"
Suncoast,117005-G01,117005,OSTEEN,MAIN OFFICE,100 DICKSON AVE,VOLUSIA,OSTEEN,FL,32764-9998,Active,Owned,1376388,Y22622,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Not Prev. Leased",No,9/1/1995,"2,369"
Suncoast,117050-G05,117050,OVIEDO,MAIN OFFICE,567 E FRANKLIN ST,SEMINOLE,OVIEDO,FL,32765-9997,Active,Owned,1376476,Y22625,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/14/2009,"10,086"
Suncoast,117125-G01,117125,PALATKA,MAIN OFFICE,1105 SAINT JOHNS AVE,PUTNAM,PALATKA,FL,32177-9998,Active,Owned,1376616,Y22634,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1988,"17,712"
South Florida,117185-G04,117186,PALM CITY,CARRIER ANNEX,3505 SW CORPORATE PKWY,MARTIN,PALM CITY,FL,34990-9991,Active,Owned,1442053,4510,Post Office,Carrier Annex (ANX),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,,"15,520"
South Florida,117185-G01,117186,PALM CITY,MAIN OFFICE,1257 SW MARTIN HWY,MARTIN,PALM CITY,FL,34990-9998,Active,Owned,1376638,Y22643,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1986,"8,130"
Suncoast,117230-G01,117230,PALM HARBOR,MAIN OFFICE,495 ALT 19,PINELLAS,PALM HARBOR,FL,34683-9998,Active,Owned,1376640,Y22645,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1977,"37,018"
Suncoast,117215-G01,117215,PALMETTO,MAIN OFFICE,520 7TH ST W,MANATEE,PALMETTO,FL,34221-4703,Active,Owned,1376665,Y22656,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1981,"9,907"
Gulf Atlantic,117260-G08,117261,PANAMA CITY,BEACH BRANCH,420 CHURCHWELL DR,BAY,PANAMA CITY BEACH,FL,32407-9998,Active,Owned,1438792,Y22660,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1990,"18,950"
Gulf Atlantic,117260-G01,117262,PANAMA CITY,DOWNTOWN STATION,421 JENKS AVE,BAY,PANAMA CITY,FL,32401-2647,Active,Owned,1376708,Y21739,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1938,"27,806"
Gulf Atlantic,117260-G04,117264,PANAMA CITY,NORTHSIDE  STATION,1315 W 17TH ST,BAY,PANAMA CITY,FL,32405-9998,Active,Owned,1375557,Y22543,Post Office,Station,Unknown,Unknown,Yes,10/1/1981,"16,688"
Gulf Atlantic,117260-G06,117260,PANAMA CITY,NORTHSIDE VMF,1315 W 17TH ST,BAY,PANAMA CITY,FL,32405-9707,Active,Owned,1433419,3332,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS",Land Data on separate record,Yes,10/1/1981,"7,353"
Gulf Atlantic,117280-G09,117260,PANAMA CITY,P&DF,1336 SHERMAN AVE,BAY,PANAMA CITY,FL,32401-4465,Active,Owned,1438791,Y22659,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1992,"113,013"
Gulf Atlantic,117280-G09,117260,PANAMA CITY,P&DF,1336 SHERMAN AVE,BAY,PANAMA CITY,FL,32401-4465,Active,Owned,1449825,12056,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1992,"113,013"
