Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Greensboro,368160-G01,368160,VILAS,MAIN OFFICE (MODULAR),6141 US HIGHWAY 421 N,WATAUGA,VILAS,NC,28692-8463,Active,Owned,1385965,Y16696,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS",Land Data on separate record,No,11/1/1996,768
Mid-Carolinas,368192-G01,368192,WADESBORO,MAIN OFFICE,105 E MARTIN ST,ANSON,WADESBORO,NC,28170-2216,Active,Owned,1386128,Y16708,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1933,"11,115"
Mid-Carolinas,368216-G02,368216,WAGRAM,MAIN OFFICE,24100 N MAIN ST,SCOTLAND,WAGRAM,NC,28396-8939,Active,Owned,1386149,Y16712,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,9/6/2002,"1,475"
Greensboro,368224-G02,368224,WAKE FOREST,MAIN OFFICE,224 E HOLDING AVE,WAKE,WAKE FOREST,NC,27587-9998,Active,Owned,1386175,Y16714,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1988,"14,438"
Mid-Carolinas,368248-G02,368248,WALLACE,MAIN OFFICE,202 E SOUTHERLAND ST,DUPLIN,WALLACE,NC,28466-2329,Active,Owned,1386257,Y16717,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1975,"3,360"
Greensboro,368328-G01,368328,WARRENTON,MAIN OFFICE,143 N MAIN ST,WARREN,WARRENTON,NC,27589-9998,Active,Owned,1386447,Y16732,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"6,513"
Greensboro,368344-G02,368344,WASHINGTON,MAIN OFFICE,222 W 2ND ST,BEAUFORT,WASHINGTON,NC,27889-9998,Active,Owned,1386505,Y16738,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1980,"11,290"
Mid-Carolinas,368384-G01,368384,WAYNESVILLE,MAIN OFFICE,523 S HAYWOOD ST,HAYWOOD,WAYNESVILLE,NC,28786-3743,Active,Owned,1386748,Y16746,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1965,"19,700"
Mid-Carolinas,368392-G01,368392,WEAVERVILLE,MAIN OFFICE,270 N MAIN ST,BUNCOMBE,WEAVERVILLE,NC,28787-8412,Active,Owned,1386768,Y16751,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/1/2000,"17,400"
Greensboro,368424-G01,368424,WELDON,MAIN OFFICE,401 WASHINGTON AVE,HALIFAX,WELDON,NC,27890-9998,Active,Owned,1438283,Y16759,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1939,"6,384"
Greensboro,368464-G02,368464,WEST END,MAIN OFFICE,5161 NC HIGHWAY 211,MOORE,WEST END,NC,27376-9044,Active,Owned,1387011,Y16768,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,,"6,700"
Mid-Carolinas,368544-G02,368544,WHITEVILLE,MAIN OFFICE,107 S LEE ST,COLUMBUS,WHITEVILLE,NC,28472-4027,Active,Owned,1387587,Y16795,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1978,"8,534"
Greensboro,368616-G01,368616,WILLIAMSTON,MAIN OFFICE,121 E MAIN ST,MARTIN,WILLIAMSTON,NC,27892-9998,Active,Owned,1387763,Y16813,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1939,"4,994"
Mid-Carolinas,368640-G03,368644,WILMINGTON,AZALEA STATION,3916 OLEANDER DR,NEW HANOVER,WILMINGTON,NC,28403-6717,Active,Owned,1353819,Y14754,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1977,"15,120"
Mid-Carolinas,368640-G03,368644,WILMINGTON,AZALEA STATION,3916 OLEANDER DR,NEW HANOVER,WILMINGTON,NC,28403-6717,Active,Owned,1444634,9082,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1977,"15,120"
Mid-Carolinas,368640-G01,368640,WILMINGTON,MAIN OFFICE,152 N FRONT ST,NEW HANOVER,WILMINGTON,NC,28401-3925,Active,Owned,1387840,Y18773,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"50,386"
Mid-Carolinas,368640-G01,368640,WILMINGTON,MAIN OFFICE,152 N FRONT ST,NEW HANOVER,WILMINGTON,NC,28401-3925,Active,Owned,1438289,Y16820,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"50,386"
Greensboro,368648-G02,368648,WILSON,MAIN OFFICE,501 MERCER ST SW,WILSON,WILSON,NC,27893-9998,Active,Owned,1387872,Y16821,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1981,"15,100"
Greensboro,368672-G01,368672,WINDSOR,MAIN OFFICE,130 N KING ST,BERTIE,WINDSOR,NC,27983-9998,Active,Owned,1438290,Y16826,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1965,"7,383"
Greensboro,368680-G03,368680,WINFALL,MAIN OFFICE,317 MAIN ST,PERQUIMANS,WINFALL,NC,27985-9998,Active,Owned,1438291,Y16828,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,Yes,2/5/2018,434
Greensboro,368712-G04,368717,WINSTON SALEM,MAIN OFFICE,1500 N PATTERSON AVE,FORSYTH,WINSTON SALEM,NC,27105-6049,Active,Owned,1388037,Y16832,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1991,"52,600"
Greensboro,368712-G03,368715,WINSTON SALEM,MANOR STATION,3331 HEALY DR,FORSYTH,WINSTON SALEM,NC,27103-9998,Active,Owned,1371687,Y15827,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1985,"17,350"
Greensboro,368712-G02,368714,WINSTON SALEM,WAUGHTOWN STATION,1995 PLEASANT ST,FORSYTH,WINSTON SALEM,NC,27107-9998,Active,Owned,1386666,Y16743,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1975,"15,554"
Total,,,,,,,,,,,,,,,,,,,,"7,718,988"
Count,,,,,,,,,,,,,,,,,,,,208
