Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Gateway,163318-G01,163318,GREENVILLE,MAIN OFFICE,300 W MAIN ST,BOND,GREENVILLE,IL,62246-9998,Active,Owned,1365659,W13196,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1911,"7,713"
Lakeland,163342-G02,163342,GURNEE,MAIN OFFICE,1 N OPLAINE RD,LAKE,GURNEE,IL,60031-2601,Active,Owned,1365871,W13209,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/2001,"29,494"
Gateway,163372-G02,163372,HAMBURG,MAIN OFFICE MODULAR,408 STATE ST,CALHOUN,HAMBURG,IL,62045-9998,Active,Owned,1366014,W13225,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,7/1/1999,736
Gateway,163378-G01,163378,HAMILTON,MAIN OFFICE,1160 BROADWAY ST,HANCOCK,HAMILTON,IL,62341-9998,Active,Owned,1366039,W13227,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,8/1/1938,"5,938"
Gateway,163432-G01,163432,HARRISBURG,MAIN OFFICE,101 W CHURCH ST,SALINE,HARRISBURG,IL,62946-9998,Active,Owned,1366311,W13251,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1964,"8,583"
Central Illinois,163474-G01,163474,HARVEY,MAIN OFFICE,15441 CENTER AVE,COOK,HARVEY,IL,60426-3656,Active,Owned,1366419,W13261,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1933,"32,540"
Gateway,163480-G01,163480,HAVANA,MAIN OFFICE,128 S ORANGE ST,MASON,HAVANA,IL,62644-9998,Active,Owned,1366485,W13266,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1932,"10,398"
Gateway,163510-G01,163510,HECKER,MAIN OFFICE MODULAR,140 W MONROE ST,MONROE,HECKER,IL,62248-9998,Active,Owned,1366635,W13280,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,8/1/2002,736
Central Illinois,163534-G03,163534,HENRY,MAIN OFFICE,505 MAIN ST,MARSHALL,HENRY,IL,61537-9998,Active,Owned,1366750,W13292,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/1974,"2,320"
Gateway,163564-G01,163564,HERRIN,MAIN OFFICE,200 S PARK AVE,WILLIAMSON,HERRIN,IL,62948-9998,Active,Owned,1366818,W13300,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"20,336"
Gateway,163600-G01,163600,HIGHLAND,MAIN OFFICE,801 MAIN ST,MADISON,HIGHLAND,IL,62249-9998,Active,Owned,1366936,W13311,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,7/1/1932,"11,116"
Lakeland,163606-G03,163606,HIGHLAND PARK,MAIN OFFICE,833 CENTRAL AVE,LAKE,HIGHLAND PARK,IL,60035-3266,Active,Owned,1366942,W13313,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1982,"17,367"
Lakeland,163612-G01,163612,HIGHWOOD,MAIN OFFICE,130 HIGHWOOD AVE,LAKE,HIGHWOOD,IL,60040-1540,Active,Owned,1366963,W13320,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,8/1/1995,"3,500"
Gateway,163618-G01,163618,HILLSBORO,MAIN OFFICE,120 W WOOD ST,MONTGOMERY,HILLSBORO,IL,62049-9998,Active,Owned,1367005,W13323,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1934,"6,327"
Central Illinois,163654-G01,163654,HINSDALE,MAIN OFFICE,109 SYMONDS DR,DU PAGE,HINSDALE,IL,60521-3763,Active,Owned,1434891,W14230,Post Office,Branch,"USPS Building, Transferred","USPS Land, Transferred",No,12/1/1942,"7,607"
Central Illinois,163654-G02,163654,HINSDALE,OAK BROOK,1314 KENSINGTON RD,DU PAGE,OAK BROOK,IL,60523-9998,Active,Owned,1367091,W13336,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1981,"20,516"
Central Illinois,163654-G04,163655,HINSDALE,WILLOWBROOK CARRIER ANNEX,7140 MONROE ST,DU PAGE,WILLOWBROOK,IL,60527-9998,Active,Owned,1386757,1848,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/2001,"28,537"
Central Illinois,163690-G01,163690,HOMEWOOD,MAIN OFFICE,1921 RIDGE RD,COOK,HOMEWOOD,IL,60430-9998,Active,Owned,1367313,W13364,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"7,122"
Central Illinois,163708-G01,163708,HOOPESTON,MAIN OFFICE,314 S MARKET ST,VERMILION,HOOPESTON,IL,60942-9998,Active,Owned,1367357,W13370,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1918,"6,820"
Central Illinois,163900-G01,163900,ITASCA,MAIN OFFICE,1050 W IRVING PARK RD,DU PAGE,ITASCA,IL,60143-2059,Active,Owned,1368128,W13460,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1990,"17,162"
Gateway,163918-G02,163918,JACKSONVILLE,MAIN OFFICE,200 W COURT ST,MORGAN,JACKSONVILLE,IL,62650-9998,Active,Owned,1368216,W13467,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1978,"11,967"
Gateway,163942-G01,163942,JERSEYVILLE,MAIN OFFICE,115 N WASHINGTON ST,JERSEY,JERSEYVILLE,IL,62052-9998,Active,Owned,1368419,W13480,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1925,"7,864"
Central Illinois,163966-G02,163966,JOLIET,MAIN OFFICE,2000 MCDONOUGH ST,WILL,JOLIET,IL,60436-9998,Active,Owned,1368503,W13493,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1981,"37,004"
Central Illinois,164014-G01,164014,KANKAKEE,MAIN OFFICE,475 E COURT ST,KANKAKEE,KANKAKEE,IL,60901-9980,Active,Owned,1368674,W13514,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"43,760"
Central Illinois,164014-G01,164014,KANKAKEE,MAIN OFFICE,475 E COURT ST,KANKAKEE,KANKAKEE,IL,60901-9980,Active,Owned,1473646,17667,Post Office,Service Hub Facility (SHF),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"43,760"
Central Illinois,164158-G02,164158,KINGSTON,MAIN OFFICE,430 E RAILROAD ST,DE KALB,KINGSTON,IL,60145-7933,Active,Owned,1369106,W13557,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1996,"3,032"
Central Illinois,164230-G01,164230,LA GRANGE,MAIN OFFICE,121 W HILLGROVE AVE,COOK,LA GRANGE,IL,60525-9998,Active,Owned,1369371,W13578,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"24,948"
Central Illinois,164350-G02,164350,LA SALLE,GMF,2950 CHARTRES ST,LA SALLE,LA SALLE,IL,61301-9812,Active,Owned,1369427,W13592,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1981,"23,744"
Central Illinois,164350-G02,164350,LA SALLE,GMF,2950 CHARTRES ST,LA SALLE,LA SALLE,IL,61301-9812,Active,Owned,1473647,17668,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1981,"23,744"
Lakeland,164260-G03,164260,LAKE FOREST,CARRIER ANNEX,27848 N BRADLEY RD,LAKE,LAKE FOREST,IL,60045-1121,Active,Owned,1369570,2041,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/2001,"16,349"
Lakeland,164260-G01,164260,LAKE FOREST,MAIN OFFICE,230 NORTHGATE ST,LAKE,LAKE FOREST,IL,60045-1858,Active,Owned,1369571,W13607,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1933,"13,506"
Lakeland,164272-G01,164272,LAKE VILLA,MAIN OFFICE,206 CEDAR AVE,LAKE,LAKE VILLA,IL,60046-8448,Active,Owned,1369650,W13619,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1992,"17,600"
Lakeland,164284-G02,164285,LAKE ZURICH,MAIN OFFICE,25 TELSER RD,LAKE,LAKE ZURICH,IL,60047-1510,Active,Owned,1369660,W13621,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/2001,"23,092"
Lakeland,164296-G01,164296,LANARK,MAIN OFFICE,600 W OLYMPIC DR,CARROLL,LANARK,IL,61046-9122,Active,Owned,1369768,W13632,Post Office,Administrative Post Office (APO),Lease Purchase,Lease Purchase,No,6/1/1998,"4,104"
Central Illinois,164326-G02,164326,LANSING,MAIN OFFICE,18125 ROY ST,COOK,LANSING,IL,60438-9998,Active,Owned,1369856,W13638,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,5/1/1970,"13,636"
Gateway,164374-G01,164374,LAWRENCEVILLE,MAIN OFFICE,1014 JEFFERSON ST,LAWRENCE,LAWRENCEVILLE,IL,62439-9998,Active,Owned,1369997,W13649,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1933,"10,050"
Central Illinois,164392-G01,164392,LEE,MAIN OFFICE,105 E LEE RD,LEE,LEE,IL,60530-9998,Active,Owned,1370105,W13656,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Prev. Leased",No,,915
Central Illinois,164410-G05,164411,LEMONT,CARRIER ANNEX,15871 W 127TH ST,COOK,LEMONT,IL,60439-9806,Active,Owned,1370190,1469,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/2001,"9,000"
Central Illinois,164410-G01,164410,LEMONT,FINANCE STATION,42 STEPHEN ST,COOK,LEMONT,IL,60439-9998,Active,Owned,1434832,W12115,Post Office,Finance Branch,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1937,"7,500"
Central Illinois,164446-G01,164446,LEWISTOWN,MAIN OFFICE,301 N MAIN ST,FULTON,LEWISTOWN,IL,61542-9998,Active,Owned,1370345,W13668,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,10/1/1940,"5,843"
Lakeland,164464-G02,164464,LIBERTYVILLE,MAIN OFFICE,1520 ARTAIUS PKWY,LAKE,LIBERTYVILLE,IL,60048-5269,Active,Owned,1370410,W13674,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1992,"30,595"
Gateway,164476-G01,164476,LINCOLN,MAIN OFFICE,102 S MCLEAN ST,LOGAN,LINCOLN,IL,62656-9998,Active,Owned,1370491,W13684,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,8/1/1912,"6,124"
Lakeland,164480-G01,164480,LINCOLNSHIRE,MAIN OFFICE,125 SCHELTER RD,LAKE,LINCOLNSHIRE,IL,60069-3666,Active,Owned,1370498,W13692,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1988,"4,704"
Central Illinois,164500-G01,164500,LISLE,MAIN OFFICE,817 OGDEN AVE,DU PAGE,LISLE,IL,60532-9998,Active,Owned,1370593,W13705,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1991,"24,735"
Gateway,164506-G01,164506,LITCHFIELD,MAIN OFFICE,202 E KIRKHAM ST,MONTGOMERY,LITCHFIELD,IL,62056-9998,Active,Owned,1370603,W13706,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1912,"8,113"
Central Illinois,164548-G02,164548,LOCKPORT,ROMEOVILLE BR,315 W ROMEO RD,WILL,ROMEOVILLE,IL,60446-9998,Active,Owned,1434872,W13727,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1976,"26,796"
Central Illinois,164572-G01,164572,LOMBARD,MAIN OFFICE,380 E SAINT CHARLES RD,DU PAGE,LOMBARD,IL,60148-2375,Active,Owned,1370818,W13735,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1979,"15,438"
Hawkeye,164650-G01,164650,LYNDON,MAIN OFFICE,409 2ND AVE E,WHITESIDE,LYNDON,IL,61261-9000,Active,Owned,1371241,W13777,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,3/1/1967,"1,073"
Central Illinois,164662-G01,164662,LYONS,MAIN OFFICE,7836 OGDEN AVE,COOK,LYONS,IL,60534-9998,Active,Owned,1371278,W13783,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1988,"4,704"
Central Illinois,164722-G01,164722,MACOMB,MAIN OFFICE,205 S RANDOLPH ST,MCDONOUGH,MACOMB,IL,61455-9998,Active,Owned,1371332,W13791,Post Office,Main Post Office,"Federal Building, Not GSA","Federal Land, Not GSA",Yes,3/1/1915,"12,228"
Gateway,164734-G01,164734,MADISON,MAIN OFFICE,549 MADISON AVE,MADISON,MADISON,IL,62060-9998,Active,Owned,1371376,W13793,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1937,"6,322"
Gateway,164752-G02,164752,MAHOMET,MAIN OFFICE,304 E MAIN ST,CHAMPAIGN,MAHOMET,IL,61853-9998,Active,Owned,1371435,W13800,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1999,"6,458"
Central Illinois,164764-G01,164764,MALDEN,MAIN OFFICE MODULAR,221 W MAIN ST,BUREAU,MALDEN,IL,61337-9026,Active,Owned,1434878,W13804,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,10/1/2000,915
Gateway,164860-G01,164860,MARION,MAIN OFFICE,205 E MAIN ST,WILLIAMSON,MARION,IL,62959-2626,Active,Owned,1371868,W13828,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1918,"9,130"
Central Illinois,164884-G01,164884,MARSEILLES,MAIN OFFICE,100 WASHINGTON ST,LA SALLE,MARSEILLES,IL,61341-9800,Active,Owned,1371953,W13839,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,8/1/1937,"7,162"
Gateway,164890-G01,164890,MARSHALL,MAIN OFFICE,115 N 7TH ST,CLARK,MARSHALL,IL,62441-9998,Active,Owned,1371956,W13840,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1937,"8,090"
Gateway,164926-G01,164926,MASON CITY,MAIN OFFICE,155 W CHESTNUT ST,MASON,MASON CITY,IL,62664-9998,Active,Owned,1372087,W13852,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,10/1/1941,"5,887"
Central Illinois,164944-G01,164944,MATTESON,MAIN OFFICE,20650 S CICERO AVE,COOK,MATTESON,IL,60443-9998,Active,Owned,1372152,W13855,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1990,"14,565"
Gateway,164950-G02,164950,MATTOON,MAIN OFFICE,120 N 15TH ST,COLES,MATTOON,IL,61938-9998,Active,Owned,1372158,W13856,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1981,"11,940"
Central Illinois,164968-G02,164968,MAYWOOD,BROADVIEW BRANCH,2131 S 17TH AVE,COOK,BROADVIEW,IL,60155-3081,Active,Owned,1434835,W12174,Post Office,Finance Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1955,"2,784"
Central Illinois,164968-G01,164968,MAYWOOD,MAIN OFFICE,415 S 5TH AVE,COOK,MAYWOOD,IL,60153-2086,Active,Owned,1372262,W13864,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1932,"32,172"
Lakeland,164680-G01,164680,MC HENRY,MAIN OFFICE,4530 W CRYSTAL LAKE RD,MCHENRY,MCHENRY,IL,60050-5308,Active,Owned,1372345,W13871,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1990,"25,211"
Gateway,164692-G01,164692,MC LEANSBORO,MAIN OFFICE,211 S JACKSON ST,HAMILTON,MC LEANSBORO,IL,62859-9997,Active,Owned,1372367,W13873,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1939,"7,067"
Central Illinois,165010-G03,165010,MELROSE PARK,MAIN OFFICE,1824 N 25TH AVE,COOK,MELROSE PARK,IL,60160-1846,Active,Owned,1372652,W13905,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1968,"32,306"
Central Illinois,165034-G01,165034,MENDOTA,MAIN OFFICE,818 WASHINGTON ST,LA SALLE,MENDOTA,IL,61342-9800,Active,Owned,1372702,W13913,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1932,"7,156"
Gateway,165076-G01,165076,METROPOLIS,MAIN OFFICE,101 W 5TH ST,MASSAC,METROPOLIS,IL,62960-1883,Active,Owned,1372859,W13934,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1929,"12,444"
Central Illinois,165100-G01,165100,MIDLOTHIAN,MAIN OFFICE,14722 PULASKI RD,COOK,MIDLOTHIAN,IL,60445-9998,Active,Owned,1373002,W13943,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/1966,"5,950"
Hawkeye,165106-G01,165106,MILAN,MAIN OFFICE,111 3RD ST W,ROCK ISLAND,MILAN,IL,61264-9998,Active,Owned,1373062,W13948,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1986,"9,200"
Central Illinois,165142-G01,165142,MILLINGTON,MAIN OFFICE,200 N GRANT ST,KENDALL,MILLINGTON,IL,60537-9800,Active,Owned,1373185,W13966,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased","USPS Land, Prev. Leased",No,11/1/1996,550
Hawkeye,165226-G01,165226,MOLINE,MAIN OFFICE,514 17TH ST,ROCK ISLAND,MOLINE,IL,61265-2147,Active,Owned,1373478,W13989,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,8/1/1937,"26,208"
Central Illinois,165250-G01,165250,MONMOUTH,MAIN OFFICE,235 S 1ST ST,WARREN,MONMOUTH,IL,61462-9998,Active,Owned,1373514,W13994,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,12/1/1960,"7,171"
Central Illinois,165262-G02,165262,MONTGOMERY,MAIN OFFICE,1899 VILLAGE CENTER PKWY,KANE,MONTGOMERY,IL,60538-9998,Active,Owned,1373624,W14002,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1997,"14,395"
Gateway,165268-G01,165268,MONTICELLO,MAIN OFFICE,104 W LIVINGSTON ST,PIATT,MONTICELLO,IL,61856-9998,Active,Owned,1373641,W14004,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1935,"9,530"
Central Illinois,165292-G01,165292,MORRIS,MAIN OFFICE,202 E WASHINGTON ST,GRUNDY,MORRIS,IL,60450-9998,Active,Owned,1373828,W14013,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1933,"15,836"
Hawkeye,165298-G01,165298,MORRISON,MAIN OFFICE,226 W MAIN ST,WHITESIDE,MORRISON,IL,61270-9998,Active,Owned,1373845,W14014,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1935,"5,585"
Gateway,165304-G01,165304,MORRISONVILLE,MAIN OFFICE,601 RICKS ST,CHRISTIAN,MORRISONVILLE,IL,62546-9998,Active,Owned,1373848,W14015,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,7/1/1962,"1,935"
Central Illinois,165310-G02,165310,MORTON,MAIN OFFICE,600 W JEFFERSON ST,TAZEWELL,MORTON,IL,61550-9998,Active,Owned,1373878,W14020,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1976,"8,690"
Gateway,165346-G01,165346,MOUNT CARMEL,MAIN OFFICE,503 N MARKET ST,WABASH,MOUNT CARMEL,IL,62863-9998,Active,Owned,1373971,W14030,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1928,"16,109"
Lakeland,165352-G01,165352,MOUNT CARROLL,MAIN OFFICE,211 N CLAY ST,CARROLL,MOUNT CARROLL,IL,61053-1148,Active,Owned,1373973,W14031,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1940,"5,420"
Lakeland,165370-G01,165370,MOUNT MORRIS,MAIN OFFICE,21 W MAIN ST,OGLE,MOUNT MORRIS,IL,61054-1486,Active,Owned,1374035,W14036,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1937,"10,709"
Lakeland,165382-G01,165382,MOUNT PROSPECT,MAIN OFFICE,300 W CENTRAL RD,COOK,MOUNT PROSPECT,IL,60056-2470,Active,Owned,1374061,W14041,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1976,"25,800"
Gateway,165394-G01,165394,MOUNT STERLING,MAIN OFFICE,130 W MAIN ST,BROWN,MOUNT STERLING,IL,62353-9998,Active,Owned,1374078,W14043,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,1/1/1940,"6,045"
Gateway,165424-G01,165424,MUDDY,MPO,305 PUBLIC RD,SALINE,MUDDY,IL,62965-9998,Active,Owned,1434883,W14066,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,,736
Lakeland,165448-G01,165448,MUNDELEIN,MAIN OFFICE,435 E HAWLEY ST,LAKE,MUNDELEIN,IL,60060-2469,Active,Owned,1374241,W14072,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1976,"14,647"
Lakeland,165448-G02,165449,MUNDELEIN,VERNON HILLS BRANCH,675 LAKEVIEW PKWY,LAKE,VERNON HILLS,IL,60061-1466,Active,Owned,1434953,W15369,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1995,"18,110"
Central Illinois,165484-G03,165484,NAPERVILLE,MAIN OFFICE,1750 W OGDEN AVE,DU PAGE,NAPERVILLE,IL,60540-9998,Active,Owned,1374385,W14091,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1989,"47,268"
Gateway,165496-G01,165496,NASHVILLE,MAIN OFFICE,181 S KASKASKIA ST,WASHINGTON,NASHVILLE,IL,62263-9998,Active,Owned,1374436,W14099,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,10/1/1942,"6,106"
Gateway,165508-G02,165508,NATIONAL STOCKYARDS,MAIN OFFICE,3900 COLLINSVILLE RD,ST. CLAIR,FAIRMONT CITY,IL,62071-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,11/1/2018,428
Central Illinois,165610-G01,165610,NEW LENOX,MAIN OFFICE,300 VINE ST,WILL,NEW LENOX,IL,60451-9998,Active,Owned,1374771,W14140,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1982,"9,957"
Gateway,165628-G01,165628,NEW MEMPHIS,MAIN OFFICE MODULAR,84 S 2ND ST,CLINTON,NEW MEMPHIS,IL,62266-9998,Active,Owned,1374810,W14142,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,4/1/2000,736
Gateway,165652-G01,165652,NEWTON,MAIN OFFICE,201 W JOURDAN ST,JASPER,NEWTON,IL,62448-9998,Active,Owned,1375045,W14158,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1939,"7,880"
Gateway,165688-G01,165688,NOKOMIS,MAIN OFFICE,121 S PINE ST,MONTGOMERY,NOKOMIS,IL,62075-9998,Active,Owned,1375162,W14173,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1941,"6,791"
Central Illinois,165700-G01,165700,NORMAL,MAIN OFFICE,200 W NORTH ST,MCLEAN,NORMAL,IL,61761-9900,Active,Owned,1375203,W14175,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"6,900"
Gateway,165718-G01,165718,NORRIS CITY,MAIN OFFICE,210 E MAIN ST,WHITE,NORRIS CITY,IL,62869-9997,Active,Owned,1375224,W14180,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,7/1/1972,"2,220"
Central Illinois,165724-G01,165724,NORTH AURORA,MAIN OFFICE,65 S RANDALL RD,KANE,NORTH AURORA,IL,60542-9998,Active,Owned,1375242,W14183,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/2001,"6,463"
Lakeland,165730-G01,165730,NORTHBROOK,MAIN OFFICE,2460 DUNDEE RD,COOK,NORTHBROOK,IL,60062-2620,Active,Owned,1375494,W14201,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1980,"16,592"
Gateway,165826-G02,165826,O'FALLON,MAIN OFFICE,1111 S LINCOLN AVE,ST. CLAIR,O FALLON,IL,62269-9998,Active,Owned,1375692,W14228,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1991,"15,816"
Central Illinois,165760-G01,165760,OAK FOREST,MAIN OFFICE,15811 CENTRAL AVE,COOK,OAK FOREST,IL,60452-9998,Active,Owned,1375704,W14233,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1987,"10,057"
